Intent,Pattern,Response
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFASALAZINE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFASIDE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFASOMIZOLE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFASYMAZINE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFATHAIZOLE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFATHAIZOLE SUCCINYL
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFATHIOUREA
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFATHOLAMIDE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFAZAMET
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFISOMIDINE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFISOXAZOLE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFLURAMID
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Sulfluramid
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFOSULFURON
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFUR DICHLORIDE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULFUR MONOCHLORIDE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Sulfur tetrafluoride
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Sulfur trioxide (sulfuric anhydride)
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Sulfuric acid > 50% w/w
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Sulfuric acid; fuming (oleum) > 50% w/w
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULPHUR DIOXIDE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Sulphur hexafluoride
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: SULPHURYL CHLORIDE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Superphosphates and calcined phosphatic
More Info: Department of architecture
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Surimi meat
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Sweet oranges
More Info: Plant Quarantine Act; B.E. 1964
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Swordfish (Xiphias gladius)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Swordfish (Xiphias gladius)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tabacco seeds
More Info: The excise Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Table fans and box fans
More Info: Department of foreign trade
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tabun : O-Ethyl N;N-dimethylphosphoramidocyanidate
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tangerines
More Info: Plant Quarantine Act; B.E. 1964
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TAURINE (2-AMONOETHANESULPHONIC ACID)
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TEICOPLANIN
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Telephones for cellular networks or for other wireless networks
More Info: Office of The National Broadcasting and Telecommunications Commission
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TEMAFLOXACIN
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Terbutryn
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TERBUTRYN
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: tert-Butyl mercaptan (2-methyl-2-propanethiol)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tetanus toxoid
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACENE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACENE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLORODIFLUOROPROPANE (HCFC-232)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLORODIMETHYL SULPHIDE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLORODINITROETHANE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLORODINITROMETHANE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLOROETHANE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tetrachloroethane; (acetylene tetra chloride; 1;1;2;2-tetrachloroethane)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLOROFLUOROETHANE (CFC-112)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLOROFLUOROETHANE (HCFC-121)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLOROFLUOROPROPANE (HCFC-241)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLOROTETRAFLUOROPROPANE (CFC-214)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLOROTETRAFLUOROPROPANE (CFC-214)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRACHLOROTRIFLUOROPROPANE (HCFC-223)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRADECAFLUOROHEXANE (PFC ? 51)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: tetraethyl lead
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tetraethyl lead
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRAETHYL TIN
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRAFLUOROMETHANE (CARBON TETRAFLUORIDE ; PC-14)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tetrahydrocannabinols (all isomers)
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tetramethyl lead
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tetramycin (Oxytetracycline)
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRANITRO DIGLYCERIN
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRANITROCARBAZOLE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRANITROCARBAZOLE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRANITROMETHANE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRANITROMETHANE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tetrapropylene
More Info: Fuel Act; B.E. 1978
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRAZOLYL QUANYL TETRAZENE HYDRATE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRYL
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRYL
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TETRYTOL
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thallium sulfate
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THALLIUM SULFATE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thallium sulfate
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THALLOUS  CARBONATE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THALLOUS  CHLORIDE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thallous malonate
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THERMATE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THERMITE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THIABENDAZOLE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thiabendazole
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thiamphenicol
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thiocarbazide
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THIODIGLYCOL (Bis(2-hydroxyethyl)sulfide)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thioglycolic acid (2-mercaptoacetic acid)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thionyl chloride (sulfurous oxychloride)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thiophenol
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THIOPHOSGENE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thiosemicarbazide
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THIOSEMICARBAZONE;INCLUDING ITS SALTS; ESTERS AND OTHER USED IN THE MANUFACTURE OF ANTITUBERCULOSIS
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thiourea
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THIOUREA
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: THIOUREA
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Thiram
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tilapias (Oreochromis spp.)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tilapias (Oreochromis spp.)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tilapias (Oreochromis spp.); catfish (Pangasius spp.; Silurus spp.; Clarias spp.; Ictalurus spp.); carp (Cyprinus carpio; Carassius carassius; Ctenopharyngodon idellus; Hypophthalmichthys spp.; Cirrhinus spp.; Mylopharyngodon piceus); eels (Anguilla spp.); Nile perch (Lates niloticus) and snakeheads (Channa spp.)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tilidine (INN) and its salts
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Tin ores and concentrates
More Info: Department of Primary Industries and Mines
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TINIDAZOLE
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TITANIUM  TETRACHLORIDE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Toluene > 75% w/w
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TOLUENE-2;4-DI-ISOCYANATE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TOLUENE-2;6-DI-ISOCYANATE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Toothfish (Dissostichus spp.)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Toothfish (Dissostichus spp.)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Torpedo scads (Megalaspis cordyla); spotted sicklefish (Drepane punctata) and great barracudas (Sphyraena barracuda)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Torpedo scads (Megalaspis cordyla); spotted sicklefish (Drepane punctata) and great barracudas (Sphyraena barracuda)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TORPEX
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: trans-1;4-Dichlorobutene-2
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: trans-Crotonaldehyde
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Transdermal therapeutic system patches for the treatment of cancer or heart diseases
More Info: Food Act; B.E. 1979
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Transmission and reception apparatus of a kind used for simultaneous interpretation at multilingual conferences
More Info: Office of The National Broadcasting and Telecommunications Commission
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIBUTYL TIN FLUORIDE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLORO(CHLOROMETHYL) SILANE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLORO(DICHLOROPHENYL) SILANE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Trichloroacetyl chloride
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLORODIFLUOROETHANE (HCFC-122)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLORODIFLUOROPROPANE (HCFC-242)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROETHYLAMINE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROETHYLSILANE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROFLUOROETHANE (CFC-113)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROFLUOROETHANE (HCFC-131)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROFLUOROMETHANE (CFC-11)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROFLUOROPROPANE (HCFC-251)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROMETHYL CHLOROFORMATE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROMETHYL SULPHENYL CHLORIDE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROPENTAFLUOROPROPANE (CFC-215)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROPHENYLSILANE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROTETRAFLUOROPROPANE (HCFC-224)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRICHLOROTRIFLUOROPROPANE (HCFC-233)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIDITE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIETHANOLAMINE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIETHOXYSILANE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIETHYL PHOSPHITE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Triethylenetetramine
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIFLUOROETHANE (HFC-143)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIFLUOROMETHANE (CARBON TRIFLUORIDE ; HFC-23)
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIMETHYL PHOSPHITE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIMETHYLCHLOROSILANE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Trimethylolpropane phosphite
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIMETHYLTIN CHLORIDE
More Info: Department of Industrial Works
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRIMONITE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRINITRO RESORCINOL
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRINITRO RESORCINOL
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRINITROCRESOL
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRINITROCRESOL
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRINITROCRESYLATES
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRINITRODIPHENYLAMINE
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRINITROTOLUENE (TNT)
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRINITROTOLUENE (TNT)
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: TRITONAL
More Info: Defence Industry Department
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Trout (Salmo trutta; Oncorhynchus mykiss; Oncorhynchus clarki; Oncorhynchus aguabonita; Oncorhynchus gilae; Oncorhynchus apache and Oncorhynchus chrysogaster)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Trout (Salmo trutta; Oncorhynchus mykiss; Oncorhynchus clarki; Oncorhynchus aguabonita; Oncorhynchus gilae; Oncorhynchus apache and Oncorhynchus chrysogaster)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Trout (Salmo trutta; Oncorhynchus mykiss; Oncorhynchus clarki; Oncorhynchus aguabonita; Oncorhynchus gilae; Oncorhynchus apache and Oncorhynchus chrysogaster)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in TH?,"Restriction Type: R
Details: Trout (Salmo trutta; Oncorhynchus mykiss; Oncorhynchus clarki; Oncorhynchus aguabonita; Oncorhynchus gilae; Oncorhynchus apache and Oncorhynchus chrysogaster)
More Info: Fisheries Act; B.E. 1947 Decree 2004
Last Updated: 2016-01-01 00:00:00"
